paca	pacas
percevoir	percevaient
percevoir	percevais
percevoir	percevait
perceur	perceurs
percevoir	percevant
percevoir	perceviez
percevoir	percevez
percevoir	percevions
percevoir	percevons
percevoir	percevrai
percevoir	percevraient
percer	perciez
percevoir	percevrais
percevoir	percevra
percevoir	percevrait
percevoir	percevras
percevoir	percevriez
percevoir	percevrions
percevoir	percevrons
percevoir	perçois
percevoir	percevrez
percevoir	perçoit
percevoir	percevront
percevoir	perçoivent
percevoir	perçoive
percevoir	perçoives
percevoir	perçues
percevoir	perçu
percevoir	perçûmes
percevoir	perçus
percevoir	perçurent
percevoir	perçussent
percevoir	perçusse
percevoir	perçusses
percevoir	perçussiez
percevoir	perçussions
percevoir	perçut
percevoir	perçût
percevoir	perçûtes
perche	perches
perchée	perchées
percevoir	perçue
percher	perchaient
percher	perchai
percher	perchais
percher	perchâmes
percher	percha
percher	perchait
percher	perchasse
percher	perchassent
percher	perchasses
percher	perchant
percher	perchassiez
percher	perchassions
percher	perchâtes
percher	perchas
percher	perchât
percher	perchée
percher	perché
percher	perchées
percher	perchera
percher	percherai
percher	percheraient
percher	perche
percher	percherais
percher	perchent
percher	percherait
percher	perchèrent
percher	percheras
percher	percheriez
percher	percherions
percher	percheront
percher	percherons
percher	perchés
percher	percherez
percher	perchez
percher	perchiez
percher	perchions
percheron	percheronne
percheron	percheronnes
percher	perches
percher	perchons
perchette	perchettes
perchiste	perchistes
percheron	percherons
perchlorate	perchlorates
perchoir	perchoirs
perchman	perchmans
perclus	percluse
perclus	percluses
percolateur	percolateurs
percolation	percolations
perçu	perçue
perco	percos
percheur	percheurs
percussion	percussions
perçu	perçues
percussionniste	percussionnistes
percutané	percutanée
percutané	percutanées
perçu	perçus
percutané	percutanés
percuter	percuta
percutant	percutantes
percuter	percutai
percutant	percutante
percutant	percutants
percuter	percutaient
percuter	percutais
percuter	percutâmes
percuter	percutait
percuter	percutasse
percuter	percutant
percuter	percutassent
percuter	percutassiez
percuter	percutasses
percuter	percutassions
percuter	percutâtes
percuter	percutât
percuter	percute
percuter	percutas
percuter	percutée
percuter	percutées
percuter	percutera
percuter	percuterai
percuter	percuteraient
percuter	percuterais
percuter	percuterait
percuter	percuteras
percuter	percutent
percuter	percutèrent
percuter	percuteriez
percuter	percuterions
percuter	percuterez
percuter	percuterons
percuter	percutes
percuter	percuteront
percuter	percutés
percuter	percutiez
percuter	percutions
percuter	percutons
percuteur	percuteurs
percuter	percutez
perdant	perdante
percuter	percuté
perdition	perditions
perdant	perdantes
perdre	perd
perdant	perdants
perdre	perdais
perdre	perdaient
perdre	perde
perdre	perdait
perdre	perdes
perdre	perdant
perdre	perdez
perdre	perdent
perdre	perdîmes
perdre	perdions
perdre	perdirent
perdre	perdis
perdre	perdisse
perdre	perdissent
perdre	perdissiez
perdre	perdiez
perdre	perdissions
perdre	perdît
perdre	perdisses
perdre	perdîtes
perdre	perdra
perdre	perdrai
perdre	perdraient
perdre	perdit
perdre	perdrais
perdre	perdons
perdre	perdrait
perdre	perdras
perdre	perdriez
perdre	perdrions
perdre	perdrez
perdre	perdrons
perdre	perdu
perdre	perdront
perdre	perdue
perdre	perdues
perdreau	perdreaux
perdu	perdue
perdre	perdus
perdu	perdus
perdu	perdues
perdurer	perdura
perdurer	perdurai
perdurer	perduraient
perdurer	perdurais
perdurer	perdurâmes
perdurer	perdurant
perdurer	perduras
perdurer	perdurait
perdurer	perdurasse
perdurer	perdurassent
perdurer	perdurasses
perdurer	perdurassions
perdurer	perdurât
perdurer	perdurassiez
perdurer	perdurâtes
perdurer	perdure
perdurer	perduré
perdurer	perdurent
perdurer	perdurerai
perdurer	perdurera
perdurer	perdureraient
perdurer	perdurerait
perdurer	perdureras
perdurer	perdurerais
perdurer	perdurèrent
perdurer	perdureriez
perdurer	perdurerions
perdurer	perdurerons
perdurer	perdureront
perdre	perds
perdurer	perdures
perdurer	perduriez
perdurer	perdurerez
perdurer	perdurons
perdurer	perdurions
pérégrination	pérégrinations
pérégriner	pérégrinant
pérégriner	pérégrine
perdurer	perdurez
pérégriner	pérégrines
péremptoire	péremptoires
pérenne	pérennes
péremption	péremptions
pérenniser	pérennisa
pérenniser	pérennisai
pérenniser	pérennisaient
pérenniser	pérennisais
pérenniser	pérennisâmes
père	pères
pérenniser	pérennisant
pérenniser	pérennisait
pérenniser	pérennisasse
pérenniser	pérennisassent
pérenniser	pérennisasses
pérenniser	pérennisassiez
pérenniser	pérennisassions
pérenniser	pérennisâtes
pérenniser	pérennise
pérenniser	pérennisas
pérenniser	pérennisée
pérenniser	pérennisées
pérenniser	pérennisent
pérenniser	pérennisera
pérenniser	pérenniserai
pérenniser	pérennisé
pérenniser	pérenniseraient
pérenniser	pérennisât
pérenniser	pérenniserais
pérenniser	pérennisèrent
pérenniser	pérenniserez
pérenniser	pérenniserait
pérenniser	pérenniserions
pérenniser	pérenniserons
pérenniser	pérenniseront
pérenniser	pérenniseriez
pérenniser	pérennises
pérenniser	pérennisés
pérenniser	pérenniseras
pérenniser	pérennisez
pérenniser	pérennisiez
pérenniser	pérennisions
péréquation	péréquations
pérennité	pérennités
perestroïka	perestroïkas
perfectible	perfectibles
perfectionnement	perfectionnements
perfectionner	perfectionna
perfectionner	perfectionnai
perfectionner	perfectionnaient
perfection	perfections
perfectionner	perfectionnais
perfectionner	perfectionnâmes
perfectionner	perfectionnant
perfectionner	perfectionnait
perfectionner	perfectionnasse
perfectionner	perfectionnas
perfectionner	perfectionnasses
perfectionner	perfectionnassent
perfectionner	perfectionnassions
pérenniser	pérennisons
perfectionner	perfectionnassiez
perfectionner	perfectionne
perfectionner	perfectionnât
perfectionner	perfectionnâtes
perfectionner	perfectionnées
perfectionner	perfectionnent
perfectionner	perfectionnera
perfectionner	perfectionnerai
perfectionner	perfectionneraient
perfectionner	perfectionnerais
perfectionner	perfectionné
perfectionner	perfectionnerait
perfectionner	perfectionnèrent
perfectionner	perfectionnerez
perfectionner	perfectionneriez
perfectionner	perfectionnerions
perfectionner	perfectionnerons
perfectionner	perfectionneront
perfectionner	perfectionnée
perfectionner	perfectionneras
perfectionner	perfectionnes
perfectionner	perfectionnés
perfectionner	perfectionnions
perfectionner	perfectionnons
perfectionnisme	perfectionnismes
perfectionniste	perfectionnistes
perfectionner	perfectionnez
perfectionner	perfectionniez
perfide	perfides
perfecto	perfectos
perforant	perforante
perforant	perforantes
perforateur	perforatrice
perforation	perforations
perforé	perforée
perforant	perforants
perforé	perforées
perforer	perfora
perfidie	perfidies
perforer	perforaient
perforer	perforais
perforer	perforait
perforer	perforâmes
perforer	perforant
perforer	perforas
perforé	perforés
perforer	perforasse
perforer	perforasses
perforer	perforassent
perforer	perforassions
perforer	perforât
perforer	perforassiez
perforer	perfore
perforer	perforai
perforer	perforâtes
perforer	perforées
perforer	perforent
perforer	perforera
perforer	perforerai
perforer	perforé
perforer	perforeraient
perforer	perforée
perforer	perforerais
perforer	perforèrent
perforer	perforerait
perforer	perforeras
perforer	perforeriez
perforer	perforerions
perforer	perforeront
perforer	perforerez
perforer	perforerons
perforer	perforez
perforer	perforés
perforer	perforions
perforer	perfores
perforer	perforiez
performance	performances
performant	performantes
perforer	perforons
performant	performants
performatif	performatifs
performatif	performatives
performant	performante
performatif	performative
perfuser	perfusé
perfusion	perfusions
péri	périe
pergola	pergolas
périanthe	périanthes
péricarde	péricardes
péricarpe	péricarpes
péri	péris
perfuser	perfuse
péricliter	périclitai
péricliter	périclitais
péricliter	périclitaient
péricliter	périclitâmes
péricliter	périclitant
péricliter	périclitait
péricliter	périclitasse
péricliter	périclitassent
péricliter	périclitasses
péricliter	périclitassiez
péricliter	périclitassions
péricliter	périclita
péricliter	périclitât
péricliter	périclite
péricliter	périclitas
péricliter	périclitent
péricliter	périclitâtes
péricliter	péricliterai
péricliter	péricliteraient
péricliter	périclité
péricliter	périclitera
péricliter	péricliterais
péricliter	périclitèrent
péricliter	péricliterait
péricliter	péricliteriez
péricliter	péricliterions
péricliter	péricliterons
péricliter	péricliteras
péricliter	péricliteront
péricliter	périclites
péricliter	péricliterez
péricliter	périclitiez
péricliter	périclitions
péricliter	périclitez
péricliter	périclitons
péridural	périduraux
péridural	péridurales
péridurale	péridurales
périgourdin	périgourdine
périgée	périgées
périgourdin	périgourdins
péril	périls
péridural	péridurale
périhélie	périhélies
périlleux	périlleuses
périlleux	périlleuse
périmé	périmés
périmé	périmées
périmer	périma
périmé	périmée
périmer	périmaient
périmer	périmais
périmer	périmâmes
périmer	périmant
périmer	périmas
périmer	périmait
périmer	périmassent
périmer	périmai
périmer	périmasses
périmer	périmassions
périmer	périmât
périmer	périmasse
périmer	périmassiez
périmer	périmâtes
périmer	périmée
périmer	périme
périmer	périmé
périmer	périmera
périmer	périment
périmer	périmées
périmer	périmerais
périmer	périmeraient
périmer	périmerai
périmer	périmèrent
périmer	périmerez
périmer	périmerait
périmer	périmerions
périmer	périmerons
périmer	périmeront
périmer	périmes
périmer	périmeras
périmer	périmeriez
périmer	périmiez
périmer	périmez
périmer	périmions
périmètre	périmètres
périnatal	périnatale
périnatal	périnatales
périnatal	périnataux
périnéal	périnéale
périnéal	périnéales
périmer	périmons
périnéal	périnéaux
période	périodes
périnée	périnées
périodicité	périodicités
périoste	périostes
périodique	périodiques
péripatéticien	péripatéticienne
péripatéticien	péripatéticiens
péripatéticien	péripatéticiennes
péripatéticienne	péripatéticiennes
périphéricité	périphéricités
périphérie	périphéries
périphérique	périphériques
périphrase	périphrases
périple	périples
péripétie	péripéties
périmer	périmés
périr	péries
périr	péri
périr	périe
périr	périrai
périr	pérîmes
périr	périraient
périr	périrait
périr	périras
périr	périrais
périr	périrent
périr	péririez
périr	péririons
périr	périrons
périr	périra
périr	périront
périr	périssaient
périr	périssais
périr	périssait
périr	périssant
périr	péris
périr	périrez
périr	périssent
périr	périsses
périr	périssiez
périr	périsse
périr	périssez
périr	périt
périr	périssions
périr	pérîtes
périr	pérît
périscope	périscopes
périssable	périssables
périssoire	périssoires
péristaltique	péristaltiques
péristyle	péristyles
péritonéal	péritonéale
péritonite	péritonites
périurbain	périurbaines
perle	perles
périr	périssons
perlé	perlées
péritoine	péritoines
perlé	perlés
perler	perlai
perlé	perlée
perler	perlaient
perler	perlait
perler	perlâmes
perler	perlant
perler	perla
perler	perlais
perler	perlasse
perler	perlassent
perler	perlasses
perler	perlassiez
perler	perlassions
perler	perlas
perler	perlât
perler	perlâtes
perler	perlée
perler	perlées
perler	perlent
perler	perlera
perler	perlerai
perler	perle
perler	perleraient
perler	perlerait
perler	perlé
perler	perleras
perler	perlerez
perler	perlerais
perler	perlèrent
perler	perlerons
perler	perlerions
perler	perleront
perler	perles
perler	perleriez
perler	perlés
perler	perlions
perler	perlez
perler	perliez
perlier	perlière
perlimpinpin	perlimpinpins
perlier	perlières
perlot	perlots
perlouse	perlouses
permafrost	permafrosts
perlouze	perlouzes
permanence	permanences
permanent	permanente
permanent	permanentes
permanente	permanentes
permanenter	permanente
perler	perlons
permanenter	permanenté
permanenter	permanentés
permaner	permane
permanent	permanents
permanganate	permanganates
perméabiliser	perméabilisa
perméabiliser	perméabilisai
perme	permes
permanenter	permanentée
perméabiliser	perméabilisait
perméabiliser	perméabilisais
perméabiliser	perméabilisaient
perméabiliser	perméabilisâmes
perméabiliser	perméabilisasse
perméabiliser	perméabilisassent
perméabiliser	perméabilisasses
perméabiliser	perméabilisassiez
perméabiliser	perméabilisassions
perméabiliser	perméabilisât
perméabiliser	perméabilisant
perméabiliser	perméabilisâtes
perméabiliser	perméabilisé
perméabiliser	perméabilisée
perméabiliser	perméabilisées
perméabiliser	perméabilisent
perméabiliser	perméabilisera
perméabiliser	perméabilise
perméabiliser	perméabiliserai
perméabiliser	perméabiliserais
perméabiliser	perméabiliseraient
perméabiliser	perméabiliserait
perméabiliser	perméabilisèrent
perméabiliser	perméabilisas
perméabiliser	perméabiliserez
perméabiliser	perméabiliseriez
perméabiliser	perméabiliserions
perméabiliser	perméabiliserons
perméabiliser	perméabiliseront
perméabiliser	perméabilisés
perméabiliser	perméabiliseras
perméabiliser	perméabilisiez
perméabiliser	perméabilisions
perméabiliser	perméabilisons
perméabiliser	perméabilises
perméabilité	perméabilités
perméable	perméables
perméabiliser	perméabilisez
permettre	permettaient
permettre	permets
permettre	permettais
permettre	permettant
permettre	permet
permettre	permette
permettre	permettes
permettre	permettait
permettre	permettent
permettre	permettions
permettre	permettons
permettre	permettra
permettre	permettiez
permettre	permettraient
permettre	permettrais
permettre	permettrait
permettre	permettras
permettre	permettez
permettre	permettrai
permettre	permettriez
permettre	permettrons
permettre	permettrions
permettre	permîmes
permettre	permettront
permettre	permis
permettre	permettrez
permettre	permises
permettre	permirent
permettre	permissent
permettre	permisses
permettre	permissiez
permettre	permise
permettre	permissions
permettre	permisse
permettre	permîtes
permis	permise
permettre	permit
permettre	permît
permissif	permissifs
permissible	permissibles
permissif	permissives
permission	permissions
permissionnaire	permissionnaires
permis	permises
permissif	permissive
permuter	permutai
permutation	permutations
permuter	permutaient
permuter	permutait
permuter	permutais
permuter	permutâmes
permuter	permutas
permuter	permutant
permuter	permutassent
permuter	permuta
permuter	permutasse
permuter	permutassiez
permuter	permutassions
permuter	permutâtes
permuter	permute
permuter	permutasses
permuter	permutât
permuter	permuté
permuter	permutées
permuter	permutent
permuter	permuterai
permuter	permuteraient
permuter	permutera
permuter	permuterais
permuter	permuteras
permuter	permuterait
permuter	permutèrent
permuter	permuteriez
permuter	permuterions
permuter	permuterons
permuter	permuteront
permuter	permutes
permuter	permuterez
permuter	permutez
permuter	permutée
permuter	permutions
permuter	permutons
pernicieux	pernicieuse
pernicieux	pernicieuses
pernod	pernods
permuter	permutés
péroniste	péronistes
péronnelle	péronnelles
péroraison	péroraisons
pérorer	pérora
permuter	permutiez
pérorer	péroraient
pérorer	pérorais
péroné	péronés
pérorer	pérorâmes
pérorer	pérorant
pérorer	péroras
pérorer	pérorait
pérorer	pérorasse
pérorer	pérorasses
pérorer	pérorassent
pérorer	pérorassions
pérorer	pérorassiez
pérorer	pérorai
pérorer	pérorât
pérorer	péroré
pérorer	pérorâtes
pérorer	pérorera
pérorer	pérorerai
pérorer	péroreraient
pérorer	pérorerais
pérorer	pérore
pérorer	pérorent
pérorer	pérorerait
pérorer	pérorèrent
pérorer	péroreriez
pérorer	pérorerions
pérorer	pérorerons
pérorer	pérorerez
pérorer	péroreront
pérorer	pérores
pérorer	péroreras
pérorer	péroriez
pérorer	pérorions
peroxyder	peroxydé
pérorer	pérorez
perpendiculaire	perpendiculaires
perpétrer	perpétra
pérorer	pérorons
perpétré	perpétrés
perpétrer	perpétrais
perpétrer	perpétraient
perpétrer	perpétrâmes
perpétrer	perpétrant
perpétrer	perpétrai
perpétrer	perpétrait
perpétrer	perpétrasse
perpétrer	perpétrasses
perpétrer	perpétrassent
perpétrer	perpétrassions
perpétrer	perpétrât
perpétrer	perpétrassiez
perpétrer	perpétrâtes
perpétrer	perpétras
perpétrer	perpétrée
perpétrer	perpètre
perpétrer	perpétrées
perpétrer	perpétré
perpétrer	perpètrent
perpétrer	perpétrerai
perpétrer	perpétrerais
perpétrer	perpétreraient
perpétrer	perpétreras
perpétrer	perpétrerait
perpétrer	perpétrèrent
perpétrer	perpétreriez
perpétrer	perpétrerez
perpétrer	perpétrerions
perpétrer	perpétreront
perpétrer	perpétrerons
perpétrer	perpètres
perpétrer	perpétrera
perpétrer	perpétrés
perpétrer	perpétrions
perpétrer	perpétrez
perpétrer	perpétriez
perpétué	perpétuée
perpétuation	perpétuations
perpétuel	perpétuelles
perpétuel	perpétuels
perpétuel	perpétuelle
perpétuer	perpétua
perpétrer	perpétrons
perpétuer	perpétuaient
perpétuer	perpétuais
perpétuer	perpétuâmes
perpétuer	perpétuait
perpétuer	perpétuant
perpétuer	perpétuai
perpétuer	perpétuasse
perpétuer	perpétuassent
perpétuer	perpétuassiez
perpétuer	perpétuassions
perpétuer	perpétuât
perpétuer	perpétuasses
perpétuer	perpétue
perpétuer	perpétuâtes
perpétuer	perpétuas
perpétuer	perpétuée
